ars,name,designation,postal_code,district,state,lat,lng,population
094750158158,Oberkotzau,M,95145,Hof,Bayern,50.263757,11.930278,5263
120650251251,Oberkrämer,,16727,Oberhavel,Brandenburg,52.696092,13.111985,12145
071325010083,Oberlahr,,57641,Altenkirchen (Westerwald),Rheinland-Pfalz,50.621584,7.516934,772
034545404040,Oberlangen,,49779,Emsland,Niedersachsen,52.849165,7.275066,993
072325006283,Oberlascheid,,54608,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,50.260843,6.305422,135
072325006284,Oberlauch,,54614,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,50.167892,6.420987,72
096725606138,Oberleichtersbach,,97789,Bad Kissingen,Bayern,50.273228,9.804018,2056
145240230230,Oberlungwitz,Stadt,09353,Zwickau,Sachsen,50.786972,12.722076,5716
097805742131,Obermaiselstein,,87538,Oberallgäu,Bayern,47.449379,10.239691,1009
084255010090,Obermarchtal,,89611,Alb-Donau-Kreis,Baden-Württemberg,48.233294,9.568532,1323
160665014049,Obermaßfeld-Grimmenthal,,98617,Schmalkalden-Meiningen,Thüringen,50.529849,10.44002,1179
091815139131,Obermeitingen,,86836,Landsberg am Lech,Bayern,48.146884,10.806325,1756
095735540123,Obermichelbach,,90587,Fürth,Bayern,49.530771,10.909913,3217
073335007054,Obermoschel,Stadt,67823,Donnersbergkreis,Rheinland-Pfalz,49.727689,7.773886,1065
096755618156,Obernbreit,M,97342,Kitzingen,Bayern,49.65804,10.166032,1659
096760145145,Obernburg a.Main,St,63785,Miltenberg,Bayern,49.842701,9.143788,8575
033525411042,Oberndorf,,21787,Cuxhaven,Niedersachsen,53.751967,9.145492,1367
073335007055,Oberndorf,,67821,Donnersbergkreis,Rheinland-Pfalz,49.710168,7.809978,255
097790196196,Oberndorf a.Lech,,86698,Donau-Ries,Bayern,48.672063,10.867317,2659
083255002045,Oberndorf am Neckar,Stadt,78727,Rottweil,Baden-Württemberg,48.290124,8.569312,14853
071415011102,Oberneisen,,65558,Rhein-Lahn-Kreis,Rheinland-Pfalz,50.326391,8.072855,719
091835151134,Oberneukirchen,,84565,Mühldorf a.Inn,Bayern,48.172963,12.51971,839
031595402025,Obernfeld,,37434,Göttingen,Niedersachsen,51.555773,10.232938,944
084175005047,Obernheim,,72364,Zollernalbkreis,Baden-Württemberg,48.162516,8.861492,1458
073405009219,Obernheim-Kirchenarnbach,,66919,Südwestpfalz,Rheinland-Pfalz,49.352699,7.573495,1473
071415010103,Obernhof,,56379,Rhein-Lahn-Kreis,Rheinland-Pfalz,50.317497,7.852927,383
031515403019,Obernholz,,29386,Gifhorn,Niedersachsen,52.7545,10.581937,812
032570028028,Obernkirchen,Stadt,31683,Schaumburg,Niedersachsen,52.270718,9.130876,8912
092750137137,Obernzell,M,94130,Passau,Bayern,48.554837,13.637939,3638
095750156156,Obernzenn,M,91619,Neustadt a.d.Aisch-Bad Windsheim,Bayern,49.44945,10.467934,2462
160755005075,Oberoppurg,,07381,Saale-Orla-Kreis,Thüringen,50.695203,11.678007,149
097775751155,Oberostendorf,,86869,Ostallgäu,Bayern,47.942458,10.741766,1490
073375002059,Oberotterbach,,76889,Südliche Weinstraße,Rheinland-Pfalz,49.069276,7.970507,1135
097725710186,Oberottmarshausen,,86507,Augsburg,Bayern,48.238311,10.85721,1773
091755114131,Oberpframmern,,85667,Ebersberg,Bayern,48.021679,11.813087,2467
072325001285,Oberpierscheid,,54649,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,50.065127,6.372554,336
096795645169,Oberpleichfeld,,97241,Würzburg,Bayern,49.876795,10.085127,1143
092715204139,Oberpöring,,94562,Deggendorf,Bayern,48.702125,12.825482,1201
071385009054,Oberraden,,56587,Neuwied,Rheinland-Pfalz,50.549844,7.533766,666
082355006055,Oberreichenbach,,75394,Calw,Baden-Württemberg,48.734376,8.661125,3015
095725512147,Oberreichenbach,,91097,Erlangen-Höchstadt,Bayern,49.589955,10.769904,1334
071345005066,Oberreidenbach,,55758,Birkenfeld,Rheinland-Pfalz,49.705734,7.462463,586
097765738121,Oberreute,,88179,Lindau (Bodensee),Bayern,47.564533,9.944133,1654
083155003084,Oberried,,79254,Breisgau-Hochschwarzwald,Baden-Württemberg,47.932544,7.945766,2773
097785759183,Oberrieden,,87769,Unterallgäu,Bayern,48.086861,10.427632,1171
081185008059,Oberriexingen,Stadt,71739,Ludwigsburg,Baden-Württemberg,48.927122,9.029526,3306
071435006282,Oberrod,,56479,Westerwaldkreis,Rheinland-Pfalz,50.584862,8.125137,663
097759452452,Oberroggenburger Wald,,,Neu-Ulm,Bayern,48.222811,10.254103,0
071435006283,Oberroßbach,,56479,Westerwaldkreis,Rheinland-Pfalz,50.652664,8.038235,359
081275006062,Oberrot,,74420,Schwäbisch Hall,Baden-Württemberg,49.013928,9.66391,3476
097755741141,Oberroth,,89294,Neu-Ulm,Bayern,48.173533,10.19101,1005
072315008101,Oberscheidweiler,,54533,Bernkastel-Wittlich,Rheinland-Pfalz,50.07388,6.935026,183
095755518157,Oberscheinfeld,M,91483,Neustadt a.d.Aisch-Bad Windsheim,Bayern,49.709395,10.43155,1047
091840135135,Oberschleißheim,,85764,München,Bayern,48.250998,11.551194,11857
073375002060,Oberschlettenbach,,76889,Südliche Weinstraße,Rheinland-Pfalz,49.145525,7.871295,130
092780167167,Oberschneiding,,94363,Straubing-Bogen,Bayern,48.796503,12.642453,3290
096785642164,Oberschwarzach,M,97516,Schweinfurt,Bayern,49.860794,10.410276,1423
091795131140,Oberschweinbach,,82294,Fürstenfeldbruck,Bayern,48.241192,11.158268,1741
145220430430,Oberschöna,,09600,Mittelsachsen,Sachsen,50.900838,13.250121,3157
097785758184,Oberschönegg,,87770,Unterallgäu,Bayern,48.107199,10.299785,1048
073405003036,Obersimten,,66957,Südwestpfalz,Rheinland-Pfalz,49.167249,7.581641,616
096775622169,Obersinn,M,97791,Main-Spessart,Bayern,50.209147,9.615206,921
081275007063,Obersontheim,,74423,Schwäbisch Hall,Baden-Württemberg,49.057122,9.89935,5355
084255010091,Oberstadion,,89613,Alb-Donau-Kreis,Baden-Württemberg,48.186931,9.691361,1598
160695002035,Oberstadt,,98530,Hildburghausen,Thüringen,50.555193,10.596859,318
072335001055,Oberstadtfeld,,54570,Vulkaneifel,Rheinland-Pfalz,50.175902,6.7655,515
097800132132,Oberstaufen,M,87534,Oberallgäu,Bayern,47.554303,10.021839,7654
073365010071,Oberstaufenbach,,66879,Kusel,Rheinland-Pfalz,49.515551,7.5089,249
097800133133,Oberstdorf,M,87561,Oberallgäu,Bayern,47.408447,10.276053,9279
072325008097,Oberstedem,,54634,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,49.930039,6.506634,72
071325010085,Obersteinebach,,56593,Altenkirchen (Westerwald),Rheinland-Pfalz,50.58987,7.499519,233
081180060060,Oberstenfeld,,71720,Ludwigsburg,Baden-Württemberg,49.024346,9.321661,7537
071335006075,Oberstreit,,55596,Bad Kreuznach,Rheinland-Pfalz,49.79649,7.696035,285
096735633151,Oberstreu,,97640,Rhön-Grabfeld,Bayern,50.402879,10.286933,1482
081255011110,Obersulm,,74182,Heilbronn,Baden-Württemberg,49.135333,9.384003,13756
091905176136,Obersöchering,,82395,Weilheim-Schongau,Bayern,47.735505,11.220229,1565
073325007040,Obersülzen,,67271,Bad Dürkheim,Rheinland-Pfalz,49.5684,8.21131,753
092745221165,Obersüßbach,,84101,Landshut,Bayern,48.609888,11.944102,1664
091830135135,Obertaufkirchen,,84419,Mühldorf a.Inn,Bayern,48.261515,12.279353,2723
084355003045,Oberteuringen,,88094,Bodenseekreis,Baden-Württemberg,47.725477,9.471967,5035
100460116116,Oberthal,,66649,St. Wendel,Saarland,49.511195,7.089249,6073
096720139139,Oberthulba,M,97723,Bad Kissingen,Bayern,50.198925,9.961254,4948
071415007104,Obertiefenbach,,56357,Rhein-Lahn-Kreis,Rheinland-Pfalz,50.242763,7.889871,383
093750179179,Obertraubling,,93083,Regensburg,Bayern,48.966317,12.165778,8779
160715051069,Obertrebra,,99510,Weimarer Land,Thüringen,51.063116,11.569793,236
094740156156,Obertrubach,,91286,Forchheim,Bayern,49.695052,11.349238,2177
064380010010,Obertshausen,Stadt,63179,Offenbach,Hessen,50.072108,8.848662,25316
120735306430,Oberuckersee,,17291,Uckermark,Brandenburg,53.217306,13.840199,1589
064340008008,Oberursel (Taunus),Stadt,61440,Hochtaunuskreis,Hessen,50.200588,8.582282,46736
093760151151,Oberviechtach,St,92526,Schwandorf,Bayern,49.460918,12.418782,4905
071415007105,Oberwallmenach,,56357,Rhein-Lahn-Kreis,Rheinland-Pfalz,50.162336,7.827766,200
071325010086,Oberwambach,,57614,Altenkirchen (Westerwald),Rheinland-Pfalz,50.658458,7.658434,426
160665005052,Oberweid,,98634,Schmalkalden-Meiningen,Thüringen,50.590544,10.063674,475
072325008098,Oberweiler,,54636,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,50.04316,6.438388,171
073365008072,Oberweiler im Tal,,67756,Kusel,Rheinland-Pfalz,49.581168,7.549484,159
073365008073,Oberweiler-Tiefenbach,,67752,Kusel,Rheinland-Pfalz,49.603527,7.613261,268
072325008099,Oberweis,,54636,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,49.962962,6.420957,562
071405009112,Oberwesel,Stadt,55430,Rhein-Hunsrück-Kreis,Rheinland-Pfalz,50.106015,7.722947,2939
145245135240,Oberwiera,,08396,Zwickau,Sachsen,50.892077,12.536763,1025
071415010106,Oberwies,,56379,Rhein-Lahn-Kreis,Rheinland-Pfalz,50.287391,7.78014,148
073335004056,Oberwiesen,,67294,Donnersbergkreis,Rheinland-Pfalz,49.698948,7.961243,564
145210440440,"Oberwiesenthal, Kurort",Stadt,09484,Erzgebirgskreis,Sachsen,50.419392,12.969165,1929
083175013093,Oberwolfach,,77709,Ortenaukreis,Baden-Württemberg,48.317073,8.216772,2527
071345005067,Oberwörresbach,,55758,Birkenfeld,Rheinland-Pfalz,49.778789,7.319938,116
064370016016,Oberzent,Stadt,64760,Odenwaldkreis,Hessen,49.567461,8.9735,9429
071315004060,Oberzissen,,56651,Ahrweiler,Rheinland-Pfalz,50.453292,7.199295,1106
072315008100,Oberöfflingen,,54533,Bernkastel-Wittlich,Rheinland-Pfalz,50.06541,6.867152,282
150885051265,Obhausen,,06268,Saalekreis,Sachsen-Anhalt,51.39138,11.65471,2122
091895170133,Obing,,83119,Traunstein,Bayern,48.000748,12.407264,4441
082255005074,Obrigheim,,74847,Neckar-Odenwald-Kreis,Baden-Württemberg,49.353176,9.089945,5357
073325007041,Obrigheim (Pfalz),,67283,Bad Dürkheim,Rheinland-Pfalz,49.59282,8.20564,2814
096790170170,Ochsenfurt,St,97199,Würzburg,Bayern,49.665427,10.060849,11219
084265006087,Ochsenhausen,Stadt,88416,Biberach,Baden-Württemberg,48.06947,9.951929,9358
071375002086,Ochtendung,,56299,Mayen-Koblenz,Rheinland-Pfalz,50.349297,7.39081,5377
034625402012,Ochtersum,,26489,Wittmund,Niedersachsen,53.605178,7.525015,928
055660068068,Ochtrup,Stadt,48607,Steinfurt,Nordrhein-Westfalen,52.208516,7.18865,20394
071385004055,Ockenfels,,53545,Neuwied,Rheinland-Pfalz,50.576721,7.272857,1061
073395003048,Ockenheim,,55437,Mainz-Bingen,Rheinland-Pfalz,49.942405,7.972373,2736
072355008098,Ockfen,,54441,Trier-Saarburg,Rheinland-Pfalz,49.624189,6.585245,585
010545494093,Ockholm,,25842,Nordfriesland,Schleswig-Holstein,54.665128,8.827553,335
010515175083,Odderade,,25785,Dithmarschen,Schleswig-Holstein,54.139384,9.190795,332
091740135135,Odelzhausen,,85235,Dachau,Bayern,48.308784,11.198784,5671
073365008074,Odenbach,,67748,Kusel,Rheinland-Pfalz,49.685129,7.650783,763
053780020020,Odenthal,,51519,Rheinisch-Bergischer Kreis,Nordrhein-Westfalen,51.032576,7.116919,15782
120645414371,Oderaue,,16259,Märkisch-Oderland,Brandenburg,52.765114,14.162889,1560
120605011176,Oderberg,Stadt,16248,Barnim,Brandenburg,52.866613,14.044652,1981
071335010076,Odernheim am Glan,,55571,Bad Kreuznach,Rheinland-Pfalz,49.765576,7.705568,1747
146260390390,Oderwitz,,02791,Görlitz,Sachsen,50.949642,14.731983,4667
033525411043,Odisheim,,21775,Cuxhaven,Niedersachsen,53.694134,8.940683,461
150830411411,Oebisfelde-Weferlingen,Stadt,39646,Börde,Sachsen-Anhalt,52.435124,10.986962,13002
160635059062,Oechsen,,36404,Wartburgkreis,Thüringen,50.745069,10.065576,578
145220440440,Oederan,Stadt,09569,Mittelsachsen,Sachsen,50.861806,13.166415,7569
033595407035,Oederquart,,21734,Stade,Niedersachsen,53.804718,9.239116,924
081255001078,Oedheim,,74229,Heilbronn,Baden-Württemberg,49.239986,9.257536,6580
055700028028,Oelde,Stadt,59302,Warendorf,Nordrhein-Westfalen,51.827467,8.146074,30129
010615104079,Oelixdorf,,25524,Steinburg,Schleswig-Holstein,53.926812,9.564806,1531
071415007107,Oelsberg,,56357,Rhein-Lahn-Kreis,Rheinland-Pfalz,50.198624,7.835725,573
145210450450,Oelsnitz/Erzgeb.,Stadt,09376,Erzgebirgskreis,Sachsen,50.724284,12.706087,10954
145235122300,Oelsnitz/Vogtl.,Stadt,08606,Vogtlandkreis,Sachsen,50.41589,12.17316,10062
055620028028,Oer-Erkenschwick,Stadt,45739,Recklinghausen,Nordrhein-Westfalen,51.639877,7.260829,31404
033575403035,Oerel,,27432,Rotenburg (Wümme),Niedersachsen,53.481562,9.055829,1890
010605034065,Oering,,23845,Segeberg,Schleswig-Holstein,53.825234,10.14788,1399
096720140140,Oerlenbach,,97714,Bad Kissingen,Bayern,50.143562,10.133993,5051
057660056056,Oerlinghausen,Stadt,33813,Lippe,Nordrhein-Westfalen,51.952315,8.66135,17233
010595920067,Oersberg,,24407,Schleswig-Flensburg,Schleswig-Holstein,54.674619,9.842046,293
010605048066,Oersdorf,,24568,Segeberg,Schleswig-Holstein,53.840293,9.994875,876
010615189080,Oeschebüttel,,25548,Steinburg,Schleswig-Holstein,53.99272,9.72044,181
010515178084,Oesterdeichstrich,,25761,Dithmarschen,Schleswig-Holstein,54.158891,8.900566,218
010515178140,Oesterwurth,,25764,Dithmarschen,Schleswig-Holstein,54.211016,8.991292,228
064390012012,Oestrich-Winkel,Stadt,65375,Rheingau-Taunus-Kreis,Hessen,49.998444,8.00726,11443
160715008071,Oettern,,99438,Weimarer Land,Thüringen,50.922329,11.358028,114
160755004076,Oettersdorf,,07907,Saale-Orla-Kreis,Thüringen,50.599671,11.818541,800
097795721197,Oettingen i.Bay.,St,86732,Donau-Ries,Bayern,48.955274,10.605363,5196
033605404015,Oetzen,,29588,Uelzen,Niedersachsen,53.021961,10.674941,1122
010545488094,Oevenum,,25938,Nordfriesland,Schleswig-Holstein,54.710109,8.530541,447
010595940184,Oeversee,,24988,Schleswig-Flensburg,Schleswig-Holstein,54.702848,9.433082,3611
081255001079,Offenau,,74254,Heilbronn,Baden-Württemberg,49.243887,9.163268,2848
064130000000,Offenbach am Main,Stadt,63065,Offenbach am Main,Hessen,50.105567,8.764442,132746
073375007061,Offenbach an der Queich,,76877,Südliche Weinstraße,Rheinland-Pfalz,49.193975,8.190128,6305
073365008075,Offenbach-Hundheim,,67749,Kusel,Rheinland-Pfalz,49.624849,7.548454,1006
092710140140,Offenberg,,94560,Deggendorf,Bayern,48.862096,12.863046,3334
083175010096,Offenburg,Stadt,77652,Ortenaukreis,Baden-Württemberg,48.469474,7.944214,62993
010515175085,Offenbüttel,,25767,Dithmarschen,Schleswig-Holstein,54.169186,9.357994,254
095745529145,Offenhausen,,91238,Nürnberger Land,Bayern,49.450965,11.412171,1560
073315001053,Offenheim,,55234,Alzey-Worms,Rheinland-Pfalz,49.725483,8.031502,631
097745727171,Offingen,M,89362,Günzburg,Bayern,48.482447,10.361991,4336
073315003054,Offstein,,67591,Alzey-Worms,Rheinland-Pfalz,49.605463,8.237635,1845
084165002031,Ofterdingen,,72131,Tübingen,Baden-Württemberg,48.42084,9.030929,5505
097805742134,Ofterschwang,,87527,Oberallgäu,Bayern,47.495843,10.237983,2032
082260062062,Oftersheim,,68723,Rhein-Neckar-Kreis,Baden-Württemberg,49.368098,8.585149,12272
084265001090,Oggelshausen,,88422,Biberach,Baden-Württemberg,48.070826,9.648628,902
071315001062,Ohlenhard,,53520,Ahrweiler,Rheinland-Pfalz,50.442924,6.768609,130
083175003097,Ohlsbach,,77797,Ortenaukreis,Baden-Württemberg,48.43135,7.993608,3368
091805136127,Ohlstadt,,82441,Garmisch-Partenkirchen,Bayern,47.634651,11.230358,3323
071405008113,Ohlweiler,,55469,Rhein-Hunsrück-Kreis,Rheinland-Pfalz,49.966605,7.496395,322
073365009076,Ohmbach,,66903,Kusel,Rheinland-Pfalz,49.448712,7.350284,755
081165008053,Ohmden,,73275,Esslingen,Baden-Württemberg,48.645302,9.525906,1739
034565403016,Ohne,,48465,Grafschaft Bentheim,Niedersachsen,52.272738,7.283482,631
146255231410,Ohorn,,01896,Bautzen,Sachsen,51.175275,14.049991,2443
160675050053,Ohrdruf,Stadt,99885,Gotha,Thüringen,50.827454,10.734042,9991
095715501188,Ohrenbach,,91620,Ansbach,Bayern,49.469719,10.210426,558
031585403023,Ohrum,,38312,Wolfenbüttel,Niedersachsen,52.119288,10.563531,613
145210460460,Olbernhau,Stadt,09526,Erzgebirgskreis,Sachsen,50.659281,13.339236,9953
146265227400,Olbersdorf,,02785,Görlitz,Sachsen,50.869745,14.764046,4281
091790142142,Olching,St,82140,Fürstenfeldbruck,Bayern,48.209243,11.331193,27310
010615168081,Oldenborstel,,25560,Steinburg,Schleswig-Holstein,54.062709,9.513298,109
034030000000,Oldenburg (Oldb),Stadt,26105,Oldenburg (Oldb),Niedersachsen,53.140025,8.212993,176614
010550033033,Oldenburg in Holstein,Stadt,23758,Ostholstein,Schleswig-Holstein,54.293241,10.88815,9711
010585895119,Oldenbüttel,,25557,Rendsburg-Eckernförde,Schleswig-Holstein,54.168952,9.452474,266
010615138082,Oldendorf,,25588,Steinburg,Schleswig-Holstein,53.954336,9.456166,1073
033595409036,Oldendorf,,21726,Stade,Niedersachsen,53.590561,9.25183,3103
033555401027,Oldendorf (Luhe),,21385,Lüneburg,Niedersachsen,53.156905,10.213907,930
010585864120,Oldenhütten,,24793,Rendsburg-Eckernförde,Schleswig-Holstein,54.158096,9.740452,158
010545417095,Oldenswort,,25870,Nordfriesland,Schleswig-Holstein,54.372931,8.94255,1270
010545492096,Oldersbek,,25873,Nordfriesland,Schleswig-Holstein,54.446436,9.166728,756
010545492097,Olderup,,25860,Nordfriesland,Schleswig-Holstein,54.538167,9.112117,464
010545488098,Oldsum,,25938,Nordfriesland,Schleswig-Holstein,54.732075,8.447735,552
055580036036,Olfen,Stadt,59399,Coesfeld,Nordrhein-Westfalen,51.708879,7.38,13175
160685012039,Ollendorf,,99198,Sömmerda,Thüringen,51.036301,11.184709,424
072355004100,Ollmuth,,54316,Trier-Saarburg,Rheinland-Pfalz,49.67149,6.714342,152
072325001287,Olmscheid,,54689,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,50.064871,6.220311,197
059660024024,Olpe,Stadt,57462,Olpe,Nordrhein-Westfalen,51.02756,7.843584,24695
059580036036,Olsberg,Stadt,59939,Hochsauerlandkreis,Nordrhein-Westfalen,51.354567,8.489819,14700
073355010033,Olsbrücken,,67737,Kaiserslautern,Rheinland-Pfalz,49.539192,7.657665,1016
072325008100,Olsdorf,,54646,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,49.954076,6.382379,93
072325006288,Olzheim,,54597,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,50.272988,6.456789,581
096729463463,Omerz u. Roter Berg,,,Bad Kissingen,Bayern,50.180874,9.733342,0
072355003101,Onsdorf,,54456,Trier-Saarburg,Rheinland-Pfalz,49.644324,6.481436,140
097760122122,Opfenbach,,88145,Lindau (Bodensee),Bayern,47.627061,9.833368,2337
146265228410,Oppach,,02736,Görlitz,Sachsen,51.059244,14.501498,2199
083175008098,Oppenau,Stadt,77728,Ortenaukreis,Baden-Württemberg,48.474717,8.165057,4815
073395007049,Oppenheim,Stadt,55276,Mainz-Bingen,Rheinland-Pfalz,49.849137,8.356356,7071
081195001053,Oppenweiler,,71570,Rems-Murr-Kreis,Baden-Württemberg,48.984096,9.458817,4435
160645053053,Oppershausen,,99986,Unstrut-Hainich-Kreis,Thüringen,51.13978,10.447798,273
071405008115,Oppertshausen,,55469,Rhein-Hunsrück-Kreis,Rheinland-Pfalz,49.947269,7.472762,125
160755005077,Oppurg,,07381,Saale-Orla-Kreis,Thüringen,50.710893,11.653439,1059
150910241241,Oranienbaum-Wörlitz,Stadt,06785,Wittenberg,Sachsen-Anhalt,51.79801,12.404739,7998
120650256256,Oranienburg,Stadt,16515,Oberhavel,Brandenburg,52.754051,13.236623,49122
073335004057,Orbis,,67294,Donnersbergkreis,Rheinland-Pfalz,49.695819,7.994174,667
072325007289,Orenhofen,,54298,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,49.896875,6.6507,1370
071325010088,Orfgen,,57632,Altenkirchen (Westerwald),Rheinland-Pfalz,50.666174,7.532208,233
160745011065,Orlamünde,Stadt,07768,Saale-Holzland-Kreis,Thüringen,50.774417,11.519653,1081
072325006290,Orlenbach,,54595,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz,50.15806,6.382758,252
072335006232,Ormont,,54597,Vulkaneifel,Rheinland-Pfalz,50.327255,6.442819,343
095715506189,Ornbau,St,91737,Ansbach,Bayern,49.176443,10.656504,1720
